,Label
8596,0
8597,0
8598,1
8599,0
8600,1
8601,0
8602,0
8603,0
8604,1
8605,1
8606,1
8607,0
8608,0
8609,1
8610,1
8611,0
8612,1
8613,0
8614,1
8615,1
8616,0
8617,0
8618,0
8619,0
8620,1
8621,0
8622,0
8623,1
8624,1
8625,0
8626,0
8627,1
8628,1
8629,1
8630,0
8631,1
8632,0
8633,0
8634,1
8635,1
8636,0
8637,0
8638,1
8639,0
8640,0
8641,0
8642,0
8643,0
8644,0
8645,0
8646,0
8647,0
8648,0
8649,0
8650,0
8651,0
8652,0
8653,1
8654,0
8655,1
8656,1
8657,0
8658,0
8659,0
8660,0
8661,0
8662,1
8663,1
8664,0
8665,1
8666,0
8667,0
8668,0
8669,0
8670,0
8671,1
8672,0
8673,1
8674,0
8675,1
8676,0
8677,0
8678,0
8679,0
8680,1
8681,0
8682,0
8683,1
8684,0
8685,0
8686,1
8687,0
8688,0
8689,0
8690,0
8691,1
8692,1
8693,0
8694,0
8695,0
8696,0
8697,0
8698,1
8699,0
8700,0
8701,0
8702,0
8703,1
8704,0
8705,0
8706,0
8707,0
8708,0
8709,0
8710,0
8711,0
8712,0
8713,0
8714,0
8715,1
8716,1
8717,0
8718,0
8719,0
8720,0
8721,0
8722,0
8723,1
8724,0
8725,0
8726,0
8727,1
8728,0
8729,1
8730,1
8731,1
8732,0
8733,1
8734,0
8735,0
8736,0
8737,0
8738,1
8739,0
8740,0
8741,1
8742,0
8743,1
8744,0
8745,0
8746,1
8747,0
8748,1
8749,0
8750,0
8751,1
8752,1
8753,0
8754,1
8755,1
8756,0
8757,1
8758,0
8759,0
8760,0
8761,1
8762,1
8763,0
8764,0
8765,0
8766,0
8767,1
8768,0
8769,1
8770,1
8771,0
8772,0
8773,1
8774,0
8775,1
8776,0
8777,1
8778,0
8779,0
8780,0
8781,1
8782,0
8783,1
8784,1
8785,0
8786,0
8787,1
8788,0
8789,1
8790,0
8791,1
8792,0
8793,0
8794,1
8795,0
8796,0
8797,0
8798,0
8799,1
8800,0
8801,0
8802,0
8803,1
8804,1
8805,0
8806,1
8807,0
8808,1
8809,0
8810,1
8811,0
8812,0
8813,0
8814,0
8815,0
8816,0
8817,0
8818,0
8819,0
8820,0
8821,0
8822,0
8823,0
8824,1
8825,0
8826,1
8827,1
8828,1
8829,0
8830,0
8831,1
8832,0
8833,0
8834,1
8835,0
8836,1
8837,1
8838,0
8839,0
8840,0
8841,0
8842,0
8843,1
8844,0
8845,0
8846,0
8847,0
8848,0
8849,0
8850,0
8851,0
8852,0
8853,0
8854,0
8855,0
8856,1
8857,0
8858,0
8859,0
8860,0
8861,0
8862,0
8863,0
8864,0
8865,1
8866,0
8867,0
8868,0
8869,1
8870,1
8871,1
8872,0
8873,0
8874,0
8875,0
8876,0
8877,0
8878,0
8879,1
8880,1
8881,0
8882,0
8883,0
8884,0
8885,1
8886,1
8887,0
8888,0
8889,1
8890,1
8891,0
8892,1
8893,1
8894,1
8895,0
8896,0
8897,0
8898,0
8899,0
8900,0
8901,0
8902,0
8903,0
8904,0
8905,0
8906,0
8907,0
8908,0
8909,0
8910,0
8911,0
8912,0
8913,1
8914,0
8915,0
8916,0
8917,0
8918,0
8919,0
8920,0
8921,0
8922,0
8923,1
8924,0
8925,0
8926,0
8927,0
8928,0
8929,1
8930,0
8931,1
8932,0
8933,0
8934,0
8935,0
8936,1
8937,1
8938,0
8939,1
8940,1
8941,0
8942,0
8943,0
8944,1
8945,1
8946,0
8947,1
8948,0
8949,1
8950,0
8951,0
8952,0
8953,0
8954,0
8955,1
8956,0
8957,1
8958,0
8959,1
8960,1
8961,0
8962,0
8963,0
8964,1
8965,0
8966,0
8967,0
8968,1
8969,0
8970,1
8971,0
8972,0
8973,1
8974,1
8975,0
8976,1
8977,0
8978,0
8979,1
8980,0
8981,0
8982,1
8983,1
8984,0
8985,0
8986,0
8987,0
8988,0
8989,1
8990,0
8991,1
8992,0
8993,0
8994,1
8995,0
8996,1
8997,0
8998,1
8999,0
9000,0
9001,0
9002,0
9003,0
9004,1
9005,0
9006,0
9007,0
9008,0
9009,0
9010,0
9011,0
9012,0
9013,0
9014,0
9015,0
9016,1
9017,0
9018,0
9019,0
9020,1
9021,1
9022,1
9023,0
9024,0
9025,0
9026,0
9027,0
9028,0
9029,0
9030,0
9031,0
9032,1
9033,0
9034,0
9035,0
9036,0
9037,1
9038,0
9039,0
9040,0
9041,0
9042,0
9043,1
9044,1
9045,0
9046,0
9047,0
9048,1
9049,0
9050,0
9051,0
9052,0
9053,0
9054,0
9055,1
9056,0
9057,1
9058,1
9059,0
9060,0
9061,0
9062,1
9063,0
9064,1
9065,1
9066,0
9067,0
9068,1
9069,0
9070,1
9071,0
9072,0
9073,0
9074,1
9075,0
9076,0
9077,0
9078,0
9079,0
9080,0
9081,0
9082,1
9083,1
9084,0
9085,0
9086,0
9087,0
9088,0
9089,1
9090,1
9091,1
9092,0
9093,0
9094,0
9095,1
9096,0
9097,0
9098,0
9099,0
9100,0
9101,0
9102,0
9103,0
9104,1
9105,1
9106,0
9107,0
9108,0
9109,1
9110,0
9111,1
9112,1
9113,1
9114,0
9115,0
9116,0
9117,0
9118,0
9119,0
9120,1
9121,0
9122,1
9123,0
9124,0
9125,0
9126,0
9127,0
9128,0
9129,0
9130,0
9131,1
9132,0
9133,1
9134,1
9135,1
9136,1
9137,1
9138,0
9139,0
9140,1
9141,1
9142,0
9143,1
9144,0
9145,0
9146,0
9147,0
9148,0
9149,0
9150,1
9151,0
9152,0
9153,0
9154,0
9155,0
9156,0
9157,1
9158,0
9159,0
9160,1
9161,1
9162,0
9163,0
9164,0
9165,1
9166,0
9167,1
9168,0
9169,1
9170,0
9171,0
9172,0
9173,0
9174,1
9175,1
9176,1
9177,0
9178,0
9179,0
9180,0
9181,0
9182,1
9183,0
9184,1
9185,0
9186,0
9187,1
9188,0
9189,0
9190,1
9191,0
9192,0
9193,1
9194,0
9195,0
9196,0
9197,0
9198,0
9199,0
9200,0
9201,0
9202,0
9203,0
9204,1
9205,0
9206,0
9207,0
9208,1
9209,1
9210,0
9211,1
9212,0
9213,0
9214,0
9215,1
9216,1
9217,0
9218,1
9219,1
9220,1
9221,1
9222,1
9223,0
9224,1
9225,0
9226,1
9227,0
9228,0
9229,0
9230,1
9231,1
9232,0
9233,1
9234,0
9235,0
9236,1
9237,0
9238,0
9239,1
9240,0
9241,0
9242,0
9243,1
9244,0
9245,1
9246,1
9247,1
9248,0
9249,0
9250,0
9251,0
9252,0
9253,0
9254,1
9255,0
9256,0
9257,1
9258,0
9259,1
9260,0
9261,1
9262,0
9263,1
9264,0
9265,0
9266,0
9267,0
9268,0
9269,0
9270,0
9271,0
9272,0
9273,1
9274,0
9275,1
9276,0
9277,0
9278,0
9279,1
9280,0
9281,0
9282,0
9283,0
9284,1
9285,0
9286,0
9287,0
9288,0
9289,1
9290,0
9291,0
9292,0
9293,1
9294,0
9295,1
9296,0
9297,1
9298,0
9299,0
9300,0
9301,0
9302,0
9303,0
9304,0
9305,1
9306,0
9307,0
9308,0
9309,0
9310,0
9311,0
9312,0
9313,0
9314,0
9315,0
9316,1
9317,0
9318,1
9319,1
9320,0
9321,0
9322,0
9323,1
9324,0
9325,0
9326,0
9327,0
9328,0
9329,1
9330,1
9331,1
9332,0
9333,0
9334,0
9335,0
9336,1
9337,0
9338,0
9339,1
9340,0
9341,0
9342,1
9343,0
9344,1
9345,0
9346,1
9347,0
9348,1
9349,0
9350,0
9351,0
9352,1
9353,0
9354,1
9355,0
9356,0
9357,0
9358,0
9359,0
9360,1
9361,0
9362,0
9363,0
9364,0
9365,0
9366,0
9367,1
9368,1
9369,0
9370,1
9371,0
9372,0
9373,0
9374,0
9375,1
9376,0
9377,0
9378,0
9379,0
9380,0
9381,1
9382,0
9383,0
9384,0
9385,0
9386,1
9387,1
9388,0
9389,0
9390,0
9391,0
9392,0
9393,0
9394,1
9395,0
9396,0
9397,0
9398,0
9399,0
9400,0
9401,0
9402,0
9403,0
9404,0
9405,0
9406,0
9407,0
9408,0
9409,0
9410,1
9411,1
9412,0
9413,0
9414,0
9415,0
9416,1
9417,0
9418,0
9419,1
9420,1
9421,0
9422,1
9423,1
9424,0
9425,0
9426,1
9427,1
9428,1
9429,1
9430,0
9431,1
9432,0
9433,1
9434,1
9435,1
9436,0
9437,1
9438,0
9439,1
9440,0
9441,1
9442,1
9443,0
9444,1
9445,0
9446,0
9447,0
9448,0
9449,0
9450,0
9451,1
9452,0
9453,1
9454,0
9455,1
9456,0
9457,1
9458,0
9459,0
9460,1
9461,1
9462,0
9463,0
9464,1
9465,0
9466,1
9467,0
9468,1
9469,0
9470,0
9471,0
9472,0
9473,0
9474,0
9475,0
9476,0
9477,0
9478,1
9479,0
9480,0
9481,0
9482,1
9483,0
9484,0
9485,1
9486,1
9487,0
9488,0
9489,1
9490,0
9491,0
9492,0
9493,0
9494,1
9495,0
9496,0
9497,0
9498,0
9499,1
9500,1
9501,0
9502,0
9503,0
9504,0
9505,0
9506,1
9507,1
9508,1
9509,0
9510,1
9511,0
9512,0
9513,0
9514,0
9515,0
9516,0
9517,1
9518,1
9519,0
9520,1
9521,1
9522,0
9523,0
9524,0
9525,0
9526,1
9527,1
9528,1
9529,0
9530,1
9531,0
9532,1
9533,0
9534,1
9535,0
9536,0
9537,1
9538,0
9539,0
9540,0
9541,0
9542,0
9543,0
9544,0
9545,0
9546,0
9547,1
9548,0
9549,0
9550,0
9551,0
9552,1
9553,0
9554,1
9555,0
9556,0
9557,1
9558,0
9559,0
9560,1
9561,0
9562,0
9563,0
9564,0
9565,0
9566,0
9567,0
9568,0
9569,0
9570,0
9571,0
9572,0
9573,0
9574,0
9575,0
9576,1
9577,0
9578,0
9579,1
9580,0
9581,0
9582,0
9583,1
9584,0
9585,1
9586,0
9587,1
9588,0
9589,0
9590,0
9591,0
9592,0
9593,0
9594,1
9595,0
9596,1
9597,0
9598,1
9599,0
9600,0
9601,0
9602,0
9603,0
9604,0
9605,0
9606,1
9607,0
9608,1
9609,0
9610,0
9611,0
9612,1
9613,1
9614,0
9615,0
9616,1
9617,0
9618,1
9619,0
9620,0
9621,0
9622,0
9623,0
9624,0
9625,0
9626,0
9627,0
9628,0
9629,0
9630,0
9631,1
9632,1
9633,0
9634,1
9635,0
9636,0
9637,1
9638,1
9639,1
9640,1
9641,0
9642,0
9643,0
9644,0
9645,0
9646,0
9647,0
9648,0
9649,0
9650,0
9651,1
9652,0
9653,0
9654,1
9655,1
9656,0
9657,1
9658,1
9659,1
9660,0
9661,1
9662,0
9663,1
9664,0
9665,1
9666,0
9667,0
9668,0
9669,0
9670,0
9671,0
9672,0
9673,1
9674,1
9675,0
9676,0
9677,1
9678,1
9679,0
9680,0
9681,0
9682,1
9683,0
9684,1
9685,1
9686,1
9687,1
9688,1
9689,0
9690,0
9691,0
9692,0
9693,0
9694,0
9695,1
9696,0
9697,0
9698,0
9699,0
9700,0
9701,1
9702,0
9703,0
9704,0
9705,0
9706,1
9707,0
9708,1
9709,0
9710,0
9711,0
9712,0
9713,0
9714,0
9715,0
9716,0
9717,1
9718,1
9719,1
9720,1
9721,0
9722,1
9723,0
9724,0
9725,0
9726,0
9727,0
9728,0
9729,0
9730,0
9731,1
9732,0
9733,0
9734,1
9735,1
9736,0
9737,0
9738,0
9739,1
9740,1
9741,0
9742,0
9743,0
9744,0
9745,0
9746,1
9747,0
9748,0
9749,0
9750,1
9751,0
9752,1
9753,0
9754,0
9755,0
9756,0
9757,0
9758,1
9759,0
9760,0
9761,0
9762,0
9763,1
9764,0
9765,0
9766,0
9767,0
9768,0
9769,1
9770,1
9771,0
9772,1
9773,1
9774,1
9775,0
9776,0
9777,0
9778,1
9779,0
9780,0
9781,0
9782,1
9783,0
9784,1
9785,1
9786,1
9787,1
9788,0
9789,0
9790,1
9791,0
9792,0
9793,0
9794,0
9795,0
9796,1
9797,0
9798,1
9799,1
9800,0
9801,0
9802,1
9803,1
9804,1
9805,1
9806,0
9807,1
9808,1
9809,0
9810,1
9811,0
9812,0
9813,1
9814,1
9815,0
9816,1
9817,0
9818,1
9819,0
9820,0
9821,0
9822,0
9823,0
9824,0
9825,1
9826,1
9827,1
9828,0
9829,0
9830,0
9831,0
9832,1
9833,0
9834,1
9835,0
9836,0
9837,0
9838,1
9839,0
9840,0
9841,0
9842,0
9843,0
9844,1
9845,0
9846,0
9847,0
9848,1
9849,1
9850,0
9851,0
9852,0
9853,0
9854,0
9855,0
9856,1
9857,0
9858,1
9859,1
9860,1
9861,0
9862,1
9863,0
9864,0
9865,0
9866,0
9867,0
9868,1
9869,1
9870,0
9871,0
9872,1
9873,0
9874,0
9875,1
9876,0
9877,0
9878,1
9879,1
9880,1
9881,0
9882,0
9883,1
9884,1
9885,0
9886,1
9887,0
9888,0
9889,1
9890,0
9891,1
9892,0
9893,0
9894,1
9895,0
9896,0
9897,1
9898,0
9899,0
9900,0
9901,0
9902,0
9903,0
9904,0
9905,0
9906,0
9907,0
9908,1
9909,1
9910,0
9911,0
9912,0
9913,1
9914,1
9915,0
9916,0
9917,0
9918,0
9919,1
9920,0
9921,0
9922,0
9923,0
9924,0
9925,0
9926,0
9927,1
9928,1
9929,1
9930,0
9931,0
9932,0
9933,1
9934,0
9935,1
9936,0
9937,0
9938,1
9939,0
9940,1
9941,1
9942,0
9943,0
9944,1
9945,0
9946,0
9947,0
9948,1
9949,1
9950,0
9951,0
9952,1
9953,0
9954,0
9955,0
9956,0
9957,0
9958,1
9959,0
9960,0
9961,1
9962,0
9963,0
9964,0
9965,1
9966,1
9967,0
9968,0
9969,1
9970,1
9971,0
9972,0
9973,1
9974,1
9975,1
9976,0
9977,1
9978,1
9979,1
9980,0
9981,0
9982,0
9983,1
9984,0
9985,0
9986,1
9987,0
9988,0
9989,0
9990,0
9991,0
9992,0
9993,0
9994,0
9995,1
9996,0
9997,1
9998,1
9999,0
10000,1
10001,0
10002,0
10003,0
10004,0
10005,0
10006,0
10007,0
10008,0
10009,0
10010,0
10011,0
10012,0
10013,0
10014,0
10015,0
10016,1
10017,0
10018,1
10019,0
10020,1
10021,0
10022,0
10023,0
10024,1
10025,0
10026,0
10027,0
10028,1
10029,0
10030,0
10031,0
10032,0
10033,0
10034,1
10035,0
10036,0
10037,0
10038,0
10039,0
10040,0
10041,0
10042,1
10043,1
10044,0
10045,0
10046,0
10047,0
10048,1
10049,0
10050,0
10051,0
10052,0
10053,0
10054,0
10055,0
10056,0
10057,0
10058,0
10059,0
10060,1
10061,0
10062,1
10063,0
10064,0
10065,1
10066,0
10067,0
10068,1
10069,0
10070,0
10071,0
10072,0
10073,0
10074,0
10075,0
10076,0
10077,0
10078,0
10079,0
10080,0
10081,1
10082,1
10083,0
10084,0
10085,0
10086,1
10087,1
10088,1
10089,1
10090,1
10091,0
10092,1
10093,0
10094,0
10095,0
10096,1
10097,1
10098,0
10099,0
10100,1
10101,1
10102,0
10103,1
10104,0
10105,1
10106,0
10107,0
10108,0
10109,0
10110,1
10111,1
10112,1
10113,0
10114,1
10115,0
10116,0
10117,0
10118,1
10119,0
10120,0
10121,0
10122,1
10123,0
10124,0
10125,0
10126,0
10127,0
10128,0
10129,0
10130,1
10131,1
10132,0
10133,0
10134,1
10135,1
10136,1
10137,0
10138,1
10139,1
10140,0
10141,1
10142,1
10143,0
10144,0
10145,1
10146,0
10147,1
10148,0
10149,0
10150,1
10151,0
10152,0
10153,0
10154,0
10155,0
10156,0
10157,0
10158,0
10159,1
10160,0
10161,0
10162,1
10163,1
10164,0
10165,1
10166,0
10167,0
10168,1
10169,0
10170,0
10171,0
10172,1
10173,1
10174,0
10175,0
10176,0
10177,0
10178,0
10179,0
10180,0
10181,0
10182,1
10183,0
10184,0
10185,1
10186,1
10187,0
10188,1
10189,1
10190,0
10191,1
10192,1
10193,1
10194,1
10195,0
10196,0
10197,1
10198,0
10199,0
10200,0
10201,0
10202,0
10203,0
10204,0
10205,0
10206,0
10207,0
10208,0
10209,0
10210,0
10211,0
10212,1
10213,0
10214,1
10215,0
10216,0
10217,0
10218,0
10219,0
10220,0
10221,0
10222,0
10223,1
10224,1
10225,0
10226,0
10227,1
10228,1
10229,0
10230,0
10231,1
10232,0
10233,1
10234,0
10235,1
10236,0
10237,0
10238,0
10239,1
10240,0
10241,0
10242,0
10243,1
10244,0
10245,0
10246,0
10247,1
10248,0
10249,0
10250,0
10251,0
10252,1
10253,1
10254,0
10255,0
10256,0
10257,0
10258,1
10259,0
10260,0
10261,1
10262,0
10263,0
10264,0
10265,1
10266,0
10267,1
10268,0
10269,1
10270,0
10271,1
10272,0
10273,0
10274,1
10275,1
10276,0
10277,0
10278,0
10279,0
10280,1
10281,0
10282,0
10283,0
10284,1
10285,0
10286,1
10287,0
10288,0
10289,0
10290,0
10291,0
10292,1
10293,1
10294,0
10295,0
10296,0
10297,1
10298,0
10299,0
10300,0
10301,0
10302,0
10303,1
10304,0
10305,1
10306,0
10307,0
10308,1
10309,1
10310,0
10311,1
10312,1
10313,1
10314,0
10315,0
10316,1
10317,1
10318,0
10319,0
10320,1
10321,0
10322,1
10323,0
10324,1
10325,0
10326,0
10327,0
10328,1
10329,1
10330,0
10331,0
10332,1
10333,0
10334,0
10335,0
10336,0
10337,0
10338,0
10339,0
10340,0
10341,0
10342,0
10343,1
10344,0
10345,0
10346,1
10347,0
10348,1
10349,0
10350,0
10351,0
10352,0
10353,1
10354,1
10355,0
10356,1
10357,1
10358,1
10359,0
10360,1
10361,0
10362,0
10363,1
10364,0
10365,0
10366,0
10367,0
10368,1
10369,0
10370,0
10371,1
10372,1
10373,0
10374,0
10375,1
10376,1
10377,0
10378,0
10379,0
10380,0
10381,1
10382,0
10383,1
10384,1
10385,1
10386,0
10387,1
10388,1
10389,0
10390,1
10391,0
10392,1
10393,0
10394,0
10395,1
10396,1
10397,0
10398,1
10399,1
10400,0
10401,0
10402,0
10403,0
10404,0
10405,0
10406,0
10407,0
10408,1
10409,1
10410,0
10411,0
10412,1
10413,1
10414,0
10415,0
10416,0
10417,0
10418,0
10419,0
10420,0
10421,1
10422,1
10423,0
10424,1
10425,0
10426,0
10427,1
10428,0
10429,0
10430,0
10431,1
10432,0
10433,0
10434,0
10435,0
10436,1
10437,0
10438,1
10439,1
10440,0
10441,0
10442,0
10443,0
10444,0
10445,0
10446,0
10447,0
10448,0
10449,1
10450,0
10451,0
10452,0
10453,1
10454,1
10455,0
10456,0
10457,0
10458,0
10459,1
10460,0
10461,0
10462,0
10463,0
10464,0
10465,0
10466,0
10467,0
10468,1
10469,0
10470,1
10471,1
10472,0
10473,1
10474,0
10475,0
10476,0
10477,0
10478,1
10479,0
10480,0
10481,1
10482,0
10483,0
10484,0
10485,0
10486,1
10487,0
10488,0
10489,1
10490,0
10491,0
10492,0
10493,0
10494,1
10495,1
10496,0
10497,0
10498,0
10499,1
10500,0
10501,1
10502,1
10503,0
10504,0
10505,0
10506,0
10507,1
10508,0
10509,0
10510,0
10511,0
10512,0
10513,0
10514,1
10515,0
10516,0
10517,0
10518,1
10519,0
10520,0
10521,0
10522,0
10523,0
10524,0
10525,0
10526,0
10527,1
10528,0
10529,0
10530,0
10531,0
10532,0
10533,0
10534,0
10535,0
10536,1
10537,0
10538,0
10539,0
10540,0
10541,0
10542,0
10543,1
10544,1
10545,0
10546,1
10547,0
10548,0
10549,0
10550,1
10551,1
10552,0
10553,0
10554,1
10555,1
10556,1
10557,0
10558,0
10559,0
10560,0
10561,1
10562,1
10563,0
10564,1
10565,0
10566,0
10567,0
10568,1
10569,0
10570,0
10571,0
10572,0
10573,1
10574,1
10575,1
10576,1
10577,0
10578,1
10579,0
10580,1
10581,1
10582,0
10583,0
10584,0
10585,0
10586,0
10587,1
10588,0
10589,0
10590,0
10591,0
10592,1
10593,1
10594,0
10595,0
10596,0
10597,0
10598,1
10599,0
10600,1
10601,0
10602,1
10603,0
10604,1
10605,0
10606,1
10607,1
10608,0
10609,0
10610,1
10611,0
10612,0
10613,0
10614,0
10615,0
10616,0
10617,1
10618,0
10619,0
10620,1
10621,0
10622,0
10623,0
10624,0
10625,1
10626,0
10627,0
10628,0
10629,0
10630,0
10631,0
10632,1
10633,1
10634,0
10635,1
10636,0
10637,0
10638,1
10639,0
10640,0
10641,1
10642,0
10643,1
10644,0
10645,0
10646,0
10647,0
10648,1
10649,1
10650,0
10651,0
10652,0
10653,1
10654,0
10655,0
10656,0
10657,1
10658,0
10659,1
10660,0
10661,0
10662,1
10663,0
10664,1
10665,1
10666,0
10667,0
10668,0
10669,1
10670,0
10671,0
10672,1
10673,0
10674,1
10675,0
10676,1
10677,0
10678,1
10679,0
10680,0
10681,0
10682,0
10683,1
10684,0
10685,0
10686,0
10687,1
10688,0
10689,0
10690,0
10691,0
10692,0
10693,1
10694,0
10695,0
10696,0
10697,0
10698,1
10699,0
10700,0
10701,0
10702,1
10703,0
10704,0
10705,1
10706,0
10707,0
10708,0
10709,0
10710,0
10711,1
10712,0
10713,1
10714,1
10715,0
10716,1
10717,0
10718,0
10719,1
10720,0
10721,0
10722,1
10723,1
10724,0
10725,0
10726,1
10727,0
10728,0
10729,0
10730,0
10731,1
10732,0
10733,0
10734,0
10735,0
10736,0
10737,1
10738,0
10739,0
10740,0
10741,0
10742,1
10743,1
10744,0
10745,1
10746,0
10747,0
10748,0
10749,1
10750,0
10751,0
10752,1
10753,0
10754,1
10755,1
10756,0
10757,0
10758,1
10759,0
10760,0
10761,0
10762,0
10763,1
10764,0
10765,0
10766,0
10767,1
10768,0
10769,1
10770,0
10771,0
10772,0
10773,0
10774,0
10775,0
10776,0
10777,1
10778,1
10779,0
10780,0
10781,1
10782,0
10783,0
10784,0
10785,0
10786,0
10787,0
10788,1
10789,0
10790,0
10791,0
10792,1
10793,0
10794,0
10795,1
10796,1
10797,0
10798,0
10799,0
10800,0
10801,0
10802,0
10803,1
10804,1
10805,0
10806,1
10807,1
10808,1
10809,1
10810,0
10811,0
10812,0
10813,1
10814,0
10815,0
10816,0
10817,1
10818,0
10819,0
10820,0
10821,1
10822,0
10823,1
10824,0
10825,0
10826,1
10827,1
10828,1
10829,0
10830,0
10831,0
10832,0
10833,1
10834,0
10835,1
10836,1
10837,0
10838,1
10839,0
10840,0
10841,0
10842,0
10843,0
10844,0
10845,0
10846,0
10847,0
10848,1
10849,0
10850,0
10851,1
10852,0
10853,1
10854,0
10855,0
10856,0
10857,0
10858,0
10859,1
10860,0
10861,0
10862,0
10863,0
10864,1
10865,0
10866,1
10867,1
10868,0
10869,1
10870,0
10871,0
10872,0
10873,0
10874,0
10875,1
10876,0
10877,1
10878,1
10879,0
10880,1
10881,0
10882,1
10883,0
10884,1
10885,0
10886,0
10887,0
10888,1
10889,0
10890,1
10891,0
10892,0
10893,0
10894,1
10895,1
10896,0
10897,0
10898,0
10899,1
10900,0
10901,1
10902,0
10903,0
10904,0
10905,0
10906,1
10907,0
10908,0
10909,0
10910,1
10911,0
10912,0
10913,0
10914,1
10915,1
10916,0
10917,0
10918,0
10919,0
10920,0
10921,0
10922,1
10923,0
10924,1
10925,0
10926,1
10927,1
10928,0
10929,1
10930,0
10931,1
10932,1
10933,0
10934,0
10935,0
10936,0
10937,0
10938,1
10939,0
10940,0
10941,0
10942,0
10943,0
10944,1
10945,0
10946,1
10947,0
10948,1
10949,0
10950,1
10951,0
10952,1
10953,0
10954,1
10955,1
10956,0
10957,0
10958,0
10959,1
10960,0
10961,0
10962,1
10963,1
10964,0
10965,0
10966,0
10967,1
10968,1
10969,1
10970,1
10971,0
10972,1
10973,0
10974,0
10975,1
10976,0
10977,0
10978,0
10979,0
10980,0
10981,1
10982,0
10983,0
10984,1
10985,1
10986,0
10987,1
10988,0
10989,1
10990,1
10991,0
10992,0
10993,0
10994,0
10995,1
10996,0
10997,1
10998,0
10999,0
11000,1
11001,0
11002,0
11003,0
11004,1
11005,1
11006,1
11007,0
11008,1
11009,0
11010,0
11011,0
11012,1
11013,0
11014,0
11015,1
11016,1
11017,0
11018,1
11019,1
11020,1
11021,0
11022,0
11023,0
11024,1
11025,0
11026,0
11027,1
11028,0
11029,1
11030,1
11031,1
11032,0
11033,1
11034,0
11035,0
11036,0
11037,1
11038,0
11039,0
11040,0
11041,1
11042,0
11043,1
11044,0
11045,1
11046,1
11047,1
11048,0
11049,0
11050,1
11051,0
11052,0
11053,0
11054,0
11055,0
11056,0
11057,0
11058,0
11059,0
11060,0
11061,0
11062,0
11063,0
11064,1
11065,1
11066,0
11067,0
11068,0
11069,1
11070,0
11071,1
11072,0
11073,0
11074,0
11075,0
11076,0
11077,0
11078,0
11079,1
11080,0
11081,0
11082,0
11083,1
11084,1
11085,0
11086,0
11087,0
11088,0
11089,0
11090,0
11091,0
11092,0
11093,0
11094,0
11095,1
11096,0
11097,0
11098,1
11099,0
11100,0
11101,0
11102,0
11103,0
11104,0
11105,1
11106,0
11107,0
11108,0
11109,1
11110,1
11111,1
11112,1
11113,1
11114,0
11115,0
11116,0
11117,1
11118,1
11119,0
11120,0
11121,1
11122,1
11123,0
11124,0
11125,0
11126,1
11127,0
11128,0
11129,0
11130,0
11131,0
11132,0
11133,1
11134,0
11135,1
11136,0
11137,0
11138,1
11139,0
11140,0
11141,1
11142,0
11143,0
11144,0
11145,0
11146,0
11147,1
11148,0
11149,0
11150,0
11151,0
11152,0
11153,0
11154,0
11155,0
11156,0
11157,1
11158,0
11159,1
11160,0
11161,1
11162,1
11163,1
11164,0
11165,0
11166,1
11167,0
11168,0
11169,0
11170,0
11171,0
11172,1
11173,1
11174,0
11175,1
11176,1
11177,0
11178,0
11179,0
11180,0
11181,1
11182,0
11183,1
11184,1
11185,0
11186,0
11187,1
11188,0
11189,0
11190,1
11191,0
11192,1
11193,0
11194,0
11195,0
11196,0
11197,0
11198,1
11199,0
11200,0
11201,0
11202,1
11203,0
11204,0
11205,0
11206,0
11207,0
11208,1
11209,1
11210,0
11211,1
11212,1
11213,1
11214,0
11215,1
11216,0
11217,0
11218,0
11219,1
11220,0
11221,0
11222,1
11223,0
11224,0
11225,0
11226,1
11227,0
11228,0
11229,0
11230,1
11231,1
11232,0
11233,1
11234,0
11235,0
11236,1
11237,0
11238,1
11239,1
11240,0
11241,0
11242,0
11243,0
11244,0
11245,0
11246,0
11247,1
11248,0
11249,0
11250,0
11251,0
11252,1
11253,0
11254,0
11255,0
11256,0
11257,1
11258,0
11259,1
11260,1
11261,1
11262,1
11263,0
11264,1
11265,1
11266,0
11267,0
11268,1
11269,0
11270,0
11271,0
11272,0
11273,0
11274,1
11275,1
11276,0
11277,0
11278,1
11279,1
11280,1
11281,0
11282,0
11283,0
11284,0
11285,0
11286,0
11287,1
11288,1
11289,0
11290,0
11291,0
11292,0
11293,0
11294,0
11295,1
11296,0
11297,0
11298,0
11299,1
11300,1
11301,0
11302,1
11303,0
11304,0
11305,1
11306,0
11307,1
11308,0
11309,1
11310,0
11311,0
11312,0
11313,0
11314,0
11315,0
11316,1
11317,1
11318,1
11319,0
11320,0
11321,0
11322,0
11323,1
11324,0
11325,1
11326,1
11327,1
11328,0
11329,1
11330,1
11331,0
11332,0
11333,0
11334,1
11335,0
11336,1
11337,0
11338,0
11339,1
11340,0
11341,1
11342,1
11343,1
11344,1
11345,0
11346,1
11347,1
11348,0
11349,1
11350,0
11351,0
11352,0
11353,0
11354,0
11355,1
11356,0
11357,1
11358,1
11359,0
11360,0
11361,0
11362,1
11363,1
11364,0
11365,1
11366,0
11367,0
11368,0
11369,1
11370,0
11371,1
11372,1
11373,1
11374,0
11375,0
11376,1
11377,0
11378,0
11379,1
11380,1
11381,0
11382,0
11383,0
11384,1
11385,1
11386,0
11387,0
11388,0
11389,0
11390,1
11391,0
11392,0
11393,0
11394,1
